Step,Context,OpponentMove,MyMove,Reward,WinRate
5590,Rock,Rock,Paper,1.0,0.568
5591,Rock,Rock,Paper,1.0,0.568
5592,Rock,Rock,Paper,1.0,0.568
5593,Rock,Rock,Paper,1.0,0.569
5594,Rock,Rock,Paper,1.0,0.569
5595,Rock,Rock,Paper,1.0,0.569
5596,Paper,Paper,Paper,0.0,0.569
5597,Rock,Rock,Paper,1.0,0.569
5598,Rock,Rock,Paper,1.0,0.569
5599,Rock,Rock,Paper,1.0,0.569
5600,Rock,Rock,Paper,1.0,0.569
5601,Rock,Rock,Paper,1.0,0.569
5602,Rock,Rock,Paper,1.0,0.569
5603,Rock,Rock,Paper,1.0,0.569
5604,Rock,Rock,Paper,1.0,0.569
5605,Rock,Rock,Paper,1.0,0.569
5606,Rock,Rock,Paper,1.0,0.569
5607,Rock,Rock,Paper,1.0,0.569
5608,Rock,Rock,Paper,1.0,0.570
5609,Rock,Rock,Paper,1.0,0.570
5610,Rock,Rock,Paper,1.0,0.570
5611,Rock,Rock,Paper,1.0,0.570
5612,Rock,Rock,Paper,1.0,0.570
5613,Paper,Paper,Paper,0.0,0.570
5614,Rock,Rock,Paper,1.0,0.570
5615,Rock,Rock,Paper,1.0,0.570
5616,Rock,Rock,Paper,1.0,0.570
5617,Rock,Rock,Paper,1.0,0.570
5618,Paper,Paper,Paper,0.0,0.570
5619,Rock,Rock,Paper,1.0,0.570
5620,Rock,Rock,Paper,1.0,0.570
5621,Rock,Rock,Paper,1.0,0.570
5622,Paper,Paper,Rock,-0.5,0.570
5623,Rock,Rock,Rock,0.0,0.570
5624,Rock,Rock,Paper,1.0,0.570
5625,Rock,Rock,Paper,1.0,0.570
5626,Rock,Rock,Paper,1.0,0.570
5627,Rock,Rock,Paper,1.0,0.570
5628,Paper,Paper,Paper,0.0,0.570
5629,Rock,Rock,Rock,0.0,0.570
5630,Rock,Rock,Paper,1.0,0.570
5631,Rock,Rock,Paper,1.0,0.570
5632,Rock,Rock,Rock,0.0,0.570
5633,Rock,Rock,Paper,1.0,0.570
5634,Rock,Rock,Paper,1.0,0.570
5635,Rock,Rock,Paper,1.0,0.570
5636,Rock,Rock,Paper,1.0,0.570
5637,Rock,Rock,Rock,0.0,0.570
5638,Rock,Rock,Paper,1.0,0.570
5639,Rock,Rock,Paper,1.0,0.570
5640,Rock,Rock,Paper,1.0,0.571
5641,Scissors,Scissors,Paper,-0.5,0.570
5642,Rock,Rock,Rock,0.0,0.570
5643,Rock,Rock,Rock,0.0,0.570
5644,Rock,Rock,Paper,1.0,0.570
5645,Paper,Paper,Rock,-0.5,0.570
5646,Rock,Rock,Paper,1.0,0.570
5647,Scissors,Scissors,Paper,-0.5,0.570
5648,Rock,Rock,Rock,0.0,0.570
5649,Rock,Rock,Paper,1.0,0.570
5650,Rock,Rock,Paper,1.0,0.570
5651,Paper,Paper,Paper,0.0,0.570
5652,Rock,Rock,Paper,1.0,0.570
5653,Rock,Rock,Paper,1.0,0.570
5654,Rock,Rock,Paper,1.0,0.570
5655,Rock,Rock,Paper,1.0,0.570
5656,Rock,Rock,Paper,1.0,0.571
5657,Rock,Rock,Paper,1.0,0.571
5658,Rock,Rock,Paper,1.0,0.571
5659,Rock,Rock,Paper,1.0,0.571
5660,Rock,Rock,Paper,1.0,0.571
5661,Rock,Rock,Paper,1.0,0.571
5662,Rock,Rock,Paper,1.0,0.571
5663,Rock,Rock,Paper,1.0,0.571
5664,Rock,Rock,Paper,1.0,0.571
5665,Rock,Rock,Paper,1.0,0.571
5666,Rock,Rock,Paper,1.0,0.571
5667,Rock,Rock,Paper,1.0,0.571
5668,Rock,Rock,Paper,1.0,0.571
5669,Rock,Rock,Paper,1.0,0.572
5670,Rock,Rock,Paper,1.0,0.572
5671,Rock,Rock,Paper,1.0,0.572
5672,Rock,Rock,Paper,1.0,0.572
5673,Rock,Rock,Paper,1.0,0.572
5674,Rock,Rock,Paper,1.0,0.572
5675,Rock,Rock,Paper,1.0,0.572
5676,Rock,Rock,Paper,1.0,0.572
5677,Rock,Rock,Paper,1.0,0.572
5678,Rock,Rock,Paper,1.0,0.572
5679,Rock,Rock,Paper,1.0,0.572
5680,Rock,Rock,Paper,1.0,0.572
5681,Rock,Rock,Paper,1.0,0.572
5682,Rock,Rock,Paper,1.0,0.573
5683,Rock,Rock,Paper,1.0,0.573
5684,Rock,Rock,Paper,1.0,0.573
5685,Rock,Rock,Paper,1.0,0.573
5686,Rock,Rock,Paper,1.0,0.573
5687,Rock,Rock,Paper,1.0,0.573
5688,Rock,Rock,Paper,1.0,0.573
5689,Rock,Rock,Paper,1.0,0.573
5690,Rock,Rock,Paper,1.0,0.573
5691,Rock,Rock,Paper,1.0,0.573
5692,Rock,Rock,Paper,1.0,0.573
5693,Rock,Rock,Paper,1.0,0.573
5694,Rock,Rock,Paper,1.0,0.573
5695,Rock,Rock,Paper,1.0,0.573
5696,Rock,Rock,Paper,1.0,0.574
5697,Rock,Rock,Paper,1.0,0.574
5698,Rock,Rock,Paper,1.0,0.574
5699,Rock,Rock,Paper,1.0,0.574
5700,Paper,Paper,Paper,0.0,0.574
5701,Paper,Paper,Paper,0.0,0.574
5702,Paper,Paper,Paper,0.0,0.573
5703,Paper,Paper,Paper,0.0,0.573
5704,Paper,Paper,Paper,0.0,0.573
5705,Paper,Paper,Paper,0.0,0.573
5706,Paper,Paper,Paper,0.0,0.573
5707,Paper,Paper,Paper,0.0,0.573
5708,Paper,Paper,Paper,0.0,0.573
5709,Paper,Paper,Paper,0.0,0.573
5710,Paper,Paper,Paper,0.0,0.573
5711,Paper,Paper,Paper,0.0,0.573
5712,Paper,Paper,Paper,0.0,0.572
5713,Paper,Paper,Paper,0.0,0.572
5714,Paper,Paper,Paper,0.0,0.572
5715,Paper,Paper,Paper,0.0,0.572
5716,Paper,Paper,Paper,0.0,0.572
5717,Paper,Paper,Paper,0.0,0.572
5718,Paper,Paper,Paper,0.0,0.572
5719,Paper,Paper,Paper,0.0,0.572
5720,Paper,Paper,Paper,0.0,0.572
5721,Paper,Paper,Paper,0.0,0.572
5722,Paper,Paper,Paper,0.0,0.571
5723,Paper,Paper,Paper,0.0,0.571
5724,Paper,Paper,Paper,0.0,0.571
5725,Paper,Paper,Paper,0.0,0.571
5726,Paper,Paper,Paper,0.0,0.571
5727,Paper,Paper,Paper,0.0,0.571
5728,Paper,Paper,Paper,0.0,0.571
5729,Paper,Paper,Paper,0.0,0.571
5730,Paper,Paper,Paper,0.0,0.571
5731,Paper,Paper,Paper,0.0,0.571
5732,Paper,Paper,Paper,0.0,0.570
5733,Rock,Rock,Paper,1.0,0.571
5734,Paper,Paper,Paper,0.0,0.570
5735,Paper,Paper,Paper,0.0,0.570
5736,Paper,Paper,Paper,0.0,0.570
5737,Paper,Paper,Paper,0.0,0.570
5738,Paper,Paper,Paper,0.0,0.570
5739,Paper,Paper,Paper,0.0,0.570
5740,Paper,Paper,Paper,0.0,0.570
5741,Paper,Paper,Paper,0.0,0.570
5742,Paper,Paper,Paper,0.0,0.570
5743,Paper,Paper,Paper,0.0,0.570
5744,Paper,Paper,Paper,0.0,0.569
5745,Paper,Paper,Paper,0.0,0.569
5746,Rock,Rock,Paper,1.0,0.569
5747,Paper,Paper,Paper,0.0,0.569
5748,Paper,Paper,Paper,0.0,0.569
5749,Paper,Paper,Paper,0.0,0.569
5750,Rock,Rock,Paper,1.0,0.569
5751,Paper,Paper,Paper,0.0,0.569
5752,Paper,Paper,Paper,0.0,0.569
5753,Paper,Paper,Paper,0.0,0.569
5754,Paper,Paper,Paper,0.0,0.569
5755,Paper,Paper,Paper,0.0,0.569
5756,Paper,Paper,Paper,0.0,0.569
5757,Paper,Paper,Paper,0.0,0.569
5758,Paper,Paper,Paper,0.0,0.568
5759,Paper,Paper,Paper,0.0,0.568
5760,Paper,Paper,Paper,0.0,0.568
5761,Paper,Paper,Rock,-0.5,0.568
5762,Paper,Paper,Rock,-0.5,0.568
5763,Scissors,Scissors,Rock,1.0,0.568
5764,Paper,Paper,Rock,-0.5,0.568
5765,Paper,Paper,Rock,-0.5,0.568
5766,Paper,Paper,Rock,-0.5,0.568
5767,Paper,Paper,Rock,-0.5,0.568
5768,Paper,Paper,Rock,-0.5,0.568
5769,Paper,Paper,Rock,-0.5,0.568
5770,Paper,Paper,Rock,-0.5,0.567
5771,Paper,Paper,Rock,-0.5,0.567
5772,Paper,Paper,Rock,-0.5,0.567
5773,Paper,Paper,Rock,-0.5,0.567
5774,Paper,Paper,Rock,-0.5,0.567
5775,Paper,Paper,Rock,-0.5,0.567
5776,Paper,Paper,Rock,-0.5,0.567
5777,Paper,Paper,Rock,-0.5,0.567
5778,Paper,Paper,Rock,-0.5,0.567
5779,Paper,Paper,Rock,-0.5,0.567
5780,Scissors,Scissors,Rock,1.0,0.567
5781,Paper,Paper,Rock,-0.5,0.567
5782,Paper,Paper,Rock,-0.5,0.566
5783,Paper,Paper,Rock,-0.5,0.566
5784,Paper,Paper,Rock,-0.5,0.566
5785,Rock,Rock,Rock,0.0,0.566
5786,Paper,Paper,Paper,0.0,0.566
5787,Paper,Paper,Rock,-0.5,0.566
5788,Paper,Paper,Rock,-0.5,0.566
5789,Paper,Paper,Rock,-0.5,0.566
5790,Paper,Paper,Rock,-0.5,0.566
5791,Paper,Paper,Rock,-0.5,0.566
5792,Paper,Paper,Paper,0.0,0.565
5793,Paper,Paper,Rock,-0.5,0.565
5794,Paper,Paper,Rock,-0.5,0.565
5795,Paper,Paper,Rock,-0.5,0.565
5796,Paper,Paper,Rock,-0.5,0.565
5797,Paper,Paper,Rock,-0.5,0.565
5798,Paper,Paper,Rock,-0.5,0.565
5799,Paper,Paper,Rock,-0.5,0.565
5800,Paper,Paper,Rock,-0.5,0.565
5801,Paper,Paper,Rock,-0.5,0.565
5802,Paper,Paper,Rock,-0.5,0.564
5803,Paper,Paper,Rock,-0.5,0.564
5804,Paper,Paper,Paper,0.0,0.564
5805,Paper,Paper,Rock,-0.5,0.564
5806,Paper,Paper,Rock,-0.5,0.564
5807,Paper,Paper,Rock,-0.5,0.564
5808,Paper,Paper,Rock,-0.5,0.564
5809,Paper,Paper,Rock,-0.5,0.564
5810,Paper,Paper,Rock,-0.5,0.564
5811,Paper,Paper,Rock,-0.5,0.564
5812,Paper,Paper,Rock,-0.5,0.563
5813,Paper,Paper,Rock,-0.5,0.563
5814,Paper,Paper,Rock,-0.5,0.563
5815,Paper,Paper,Rock,-0.5,0.563
5816,Paper,Paper,Rock,-0.5,0.563
5817,Paper,Paper,Rock,-0.5,0.563
5818,Rock,Rock,Rock,0.0,0.563
5819,Scissors,Scissors,Paper,-0.5,0.563
5820,Paper,Paper,Rock,-0.5,0.563
5821,Paper,Paper,Rock,-0.5,0.563
5822,Paper,Paper,Rock,-0.5,0.563
5823,Paper,Paper,Rock,-0.5,0.562
5824,Paper,Paper,Rock,-0.5,0.562
5825,Paper,Paper,Paper,0.0,0.562
5826,Paper,Paper,Rock,-0.5,0.562
5827,Paper,Paper,Rock,-0.5,0.562
5828,Paper,Paper,Rock,-0.5,0.562
5829,Paper,Paper,Rock,-0.5,0.562
5830,Paper,Paper,Rock,-0.5,0.562
5831,Paper,Paper,Rock,-0.5,0.562
5832,Paper,Paper,Rock,-0.5,0.562
5833,Paper,Paper,Rock,-0.5,0.561
5834,Paper,Paper,Rock,-0.5,0.561
5835,Paper,Paper,Rock,-0.5,0.561
5836,Paper,Paper,Rock,-0.5,0.561
5837,Paper,Paper,Paper,0.0,0.561
5838,Paper,Paper,Paper,0.0,0.561
5839,Rock,Rock,Paper,1.0,0.561
5840,Scissors,Scissors,Paper,-0.5,0.561
5841,Paper,Paper,Rock,-0.5,0.561
5842,Paper,Paper,Paper,0.0,0.561
5843,Paper,Paper,Rock,-0.5,0.561
5844,Paper,Paper,Paper,0.0,0.561
5845,Paper,Paper,Paper,0.0,0.560
5846,Paper,Paper,Paper,0.0,0.560
5847,Rock,Rock,Paper,1.0,0.560
5848,Rock,Rock,Paper,1.0,0.561
5849,Paper,Paper,Paper,0.0,0.560
5850,Paper,Paper,Paper,0.0,0.560
5851,Paper,Paper,Paper,0.0,0.560
5852,Paper,Paper,Paper,0.0,0.560
5853,Paper,Paper,Paper,0.0,0.560
5854,Paper,Paper,Paper,0.0,0.560
5855,Paper,Paper,Paper,0.0,0.560
5856,Paper,Paper,Paper,0.0,0.560
5857,Paper,Paper,Paper,0.0,0.560
5858,Paper,Paper,Paper,0.0,0.560
5859,Paper,Paper,Paper,0.0,0.559
5860,Paper,Paper,Rock,-0.5,0.559
5861,Paper,Paper,Paper,0.0,0.559
5862,Paper,Paper,Paper,0.0,0.559
5863,Paper,Paper,Rock,-0.5,0.559
5864,Paper,Paper,Rock,-0.5,0.559
5865,Paper,Paper,Rock,-0.5,0.559
5866,Paper,Paper,Rock,-0.5,0.559
5867,Paper,Paper,Rock,-0.5,0.559
5868,Paper,Paper,Rock,-0.5,0.559
5869,Paper,Paper,Rock,-0.5,0.559
5870,Paper,Paper,Rock,-0.5,0.558
5871,Paper,Paper,Rock,-0.5,0.558
5872,Paper,Paper,Rock,-0.5,0.558
5873,Paper,Paper,Rock,-0.5,0.558
5874,Paper,Paper,Rock,-0.5,0.558
5875,Paper,Paper,Paper,0.0,0.558
5876,Paper,Paper,Paper,0.0,0.558
5877,Paper,Paper,Rock,-0.5,0.558
5878,Paper,Paper,Paper,0.0,0.558
5879,Paper,Paper,Paper,0.0,0.558
5880,Paper,Paper,Rock,-0.5,0.557
5881,Paper,Paper,Rock,-0.5,0.557
5882,Paper,Paper,Paper,0.0,0.557
5883,Paper,Paper,Rock,-0.5,0.557
5884,Paper,Paper,Rock,-0.5,0.557
5885,Paper,Paper,Rock,-0.5,0.557
5886,Paper,Paper,Paper,0.0,0.557
5887,Paper,Paper,Rock,-0.5,0.557
5888,Paper,Paper,Rock,-0.5,0.557
5889,Paper,Paper,Rock,-0.5,0.557
5890,Paper,Paper,Rock,-0.5,0.557
5891,Scissors,Scissors,Paper,-0.5,0.556
5892,Paper,Paper,Rock,-0.5,0.556
5893,Paper,Paper,Paper,0.0,0.556
5894,Paper,Paper,Paper,0.0,0.556
5895,Paper,Paper,Paper,0.0,0.556
5896,Paper,Paper,Paper,0.0,0.556
5897,Paper,Paper,Paper,0.0,0.556
5898,Paper,Paper,Paper,0.0,0.556
5899,Paper,Paper,Paper,0.0,0.556
5900,Paper,Paper,Paper,0.0,0.556
5901,Paper,Paper,Paper,0.0,0.555
5902,Paper,Paper,Paper,0.0,0.555
5903,Paper,Paper,Paper,0.0,0.555
5904,Paper,Paper,Rock,-0.5,0.555
5905,Paper,Paper,Rock,-0.5,0.555
5906,Paper,Paper,Rock,-0.5,0.555
5907,Paper,Paper,Rock,-0.5,0.555
5908,Paper,Paper,Rock,-0.5,0.555
5909,Paper,Paper,Paper,0.0,0.555
5910,Paper,Paper,Rock,-0.5,0.555
5911,Paper,Paper,Rock,-0.5,0.555
5912,Scissors,Scissors,Rock,1.0,0.555
5913,Paper,Paper,Rock,-0.5,0.555
5914,Paper,Paper,Rock,-0.5,0.554
5915,Paper,Paper,Rock,-0.5,0.554
5916,Paper,Paper,Rock,-0.5,0.554
5917,Paper,Paper,Rock,-0.5,0.554
5918,Paper,Paper,Rock,-0.5,0.554
5919,Paper,Paper,Rock,-0.5,0.554
5920,Paper,Paper,Rock,-0.5,0.554
5921,Paper,Paper,Rock,-0.5,0.554
5922,Paper,Paper,Rock,-0.5,0.554
5923,Paper,Paper,Rock,-0.5,0.554
5924,Paper,Paper,Rock,-0.5,0.554
5925,Paper,Paper,Rock,-0.5,0.553
5926,Scissors,Scissors,Rock,1.0,0.553
5927,Paper,Paper,Rock,-0.5,0.553
5928,Paper,Paper,Rock,-0.5,0.553
5929,Paper,Paper,Rock,-0.5,0.553
5930,Rock,Rock,Rock,0.0,0.553
5931,Paper,Paper,Paper,0.0,0.553
5932,Paper,Paper,Rock,-0.5,0.553
5933,Paper,Paper,Rock,-0.5,0.553
5934,Paper,Paper,Rock,-0.5,0.553
5935,Paper,Paper,Rock,-0.5,0.553
5936,Paper,Paper,Rock,-0.5,0.553
5937,Paper,Paper,Rock,-0.5,0.552
5938,Paper,Paper,Rock,-0.5,0.552
5939,Paper,Paper,Rock,-0.5,0.552
5940,Paper,Paper,Paper,0.0,0.552
5941,Paper,Paper,Rock,-0.5,0.552
5942,Paper,Paper,Rock,-0.5,0.552
5943,Scissors,Scissors,Rock,1.0,0.552
5944,Paper,Paper,Rock,-0.5,0.552
5945,Paper,Paper,Paper,0.0,0.552
5946,Paper,Paper,Rock,-0.5,0.552
5947,Paper,Paper,Rock,-0.5,0.552
5948,Paper,Paper,Rock,-0.5,0.552
5949,Paper,Paper,Paper,0.0,0.552
5950,Paper,Paper,Paper,0.0,0.551
5951,Paper,Paper,Paper,0.0,0.551
5952,Scissors,Scissors,Paper,-0.5,0.551
5953,Paper,Paper,Rock,-0.5,0.551
5954,Paper,Paper,Rock,-0.5,0.551
5955,Paper,Paper,Paper,0.0,0.551
5956,Paper,Paper,Rock,-0.5,0.551
5957,Paper,Paper,Paper,0.0,0.551
5958,Paper,Paper,Rock,-0.5,0.551
5959,Paper,Paper,Rock,-0.5,0.551
5960,Paper,Paper,Paper,0.0,0.551
5961,Paper,Paper,Paper,0.0,0.550
5962,Paper,Paper,Rock,-0.5,0.550
5963,Paper,Paper,Paper,0.0,0.550
5964,Paper,Paper,Paper,0.0,0.550
5965,Scissors,Scissors,Paper,-0.5,0.550
5966,Paper,Paper,Rock,-0.5,0.550
5967,Paper,Paper,Paper,0.0,0.550
5968,Paper,Paper,Paper,0.0,0.550
5969,Paper,Paper,Paper,0.0,0.550
5970,Paper,Paper,Paper,0.0,0.550
5971,Paper,Paper,Paper,0.0,0.549
5972,Paper,Paper,Paper,0.0,0.549
5973,Paper,Paper,Rock,-0.5,0.549
5974,Paper,Paper,Paper,0.0,0.549
5975,Paper,Paper,Paper,0.0,0.549
5976,Rock,Rock,Paper,1.0,0.549
5977,Paper,Paper,Paper,0.0,0.549
5978,Paper,Paper,Paper,0.0,0.549
5979,Paper,Paper,Paper,0.0,0.549
5980,Paper,Paper,Paper,0.0,0.549
5981,Paper,Paper,Paper,0.0,0.549
5982,Paper,Paper,Paper,0.0,0.549
5983,Paper,Paper,Paper,0.0,0.549
5984,Paper,Paper,Paper,0.0,0.548
5985,Paper,Paper,Paper,0.0,0.548
5986,Paper,Paper,Paper,0.0,0.548
5987,Paper,Paper,Paper,0.0,0.548
5988,Paper,Paper,Paper,0.0,0.548
5989,Paper,Paper,Paper,0.0,0.548
5990,Paper,Paper,Rock,-0.5,0.548
5991,Paper,Paper,Rock,-0.5,0.548
5992,Rock,Rock,Rock,0.0,0.548
5993,Rock,Rock,Paper,1.0,0.548
5994,Paper,Paper,Paper,0.0,0.548
5995,Paper,Paper,Rock,-0.5,0.548
5996,Paper,Paper,Rock,-0.5,0.548
5997,Paper,Paper,Paper,0.0,0.547
5998,Paper,Paper,Rock,-0.5,0.547
5999,Paper,Paper,Rock,-0.5,0.547
6000,Scissors,Scissors,Rock,1.0,0.547
6001,Scissors,Scissors,Rock,1.0,0.547
6002,Scissors,Scissors,Rock,1.0,0.547
6003,Rock,Rock,Rock,0.0,0.547
6004,Scissors,Scissors,Paper,-0.5,0.547
6005,Scissors,Scissors,Rock,1.0,0.547
6006,Rock,Rock,Rock,0.0,0.547
6007,Rock,Rock,Rock,0.0,0.547
6008,Scissors,Scissors,Paper,-0.5,0.547
6009,Rock,Rock,Rock,0.0,0.547
6010,Scissors,Scissors,Paper,-0.5,0.547
6011,Scissors,Scissors,Rock,1.0,0.547
6012,Scissors,Scissors,Rock,1.0,0.547
6013,Scissors,Scissors,Rock,1.0,0.547
6014,Scissors,Scissors,Paper,-0.5,0.547
6015,Scissors,Scissors,Rock,1.0,0.547
6016,Scissors,Scissors,Rock,1.0,0.547
6017,Scissors,Scissors,Rock,1.0,0.547
6018,Scissors,Scissors,Rock,1.0,0.547
6019,Scissors,Scissors,Rock,1.0,0.547
6020,Scissors,Scissors,Rock,1.0,0.548
6021,Scissors,Scissors,Rock,1.0,0.548
6022,Scissors,Scissors,Rock,1.0,0.548
6023,Scissors,Scissors,Rock,1.0,0.548
6024,Scissors,Scissors,Rock,1.0,0.548
6025,Scissors,Scissors,Rock,1.0,0.548
6026,Scissors,Scissors,Rock,1.0,0.548
6027,Scissors,Scissors,Rock,1.0,0.548
6028,Scissors,Scissors,Paper,-0.5,0.548
6029,Scissors,Scissors,Rock,1.0,0.548
6030,Scissors,Scissors,Rock,1.0,0.548
6031,Scissors,Scissors,Rock,1.0,0.548
6032,Scissors,Scissors,Rock,1.0,0.548
6033,Scissors,Scissors,Rock,1.0,0.548
6034,Scissors,Scissors,Rock,1.0,0.548
6035,Scissors,Scissors,Rock,1.0,0.548
6036,Scissors,Scissors,Rock,1.0,0.549
6037,Scissors,Scissors,Rock,1.0,0.549
6038,Scissors,Scissors,Rock,1.0,0.549
6039,Scissors,Scissors,Rock,1.0,0.549
6040,Scissors,Scissors,Rock,1.0,0.549
6041,Scissors,Scissors,Rock,1.0,0.549
6042,Scissors,Scissors,Rock,1.0,0.549
6043,Scissors,Scissors,Rock,1.0,0.549
6044,Scissors,Scissors,Rock,1.0,0.549
6045,Scissors,Scissors,Rock,1.0,0.549
6046,Scissors,Scissors,Rock,1.0,0.549
6047,Scissors,Scissors,Rock,1.0,0.549
6048,Scissors,Scissors,Rock,1.0,0.549
6049,Scissors,Scissors,Rock,1.0,0.550
6050,Scissors,Scissors,Rock,1.0,0.550
6051,Scissors,Scissors,Rock,1.0,0.550
6052,Scissors,Scissors,Rock,1.0,0.550
6053,Scissors,Scissors,Rock,1.0,0.550
6054,Scissors,Scissors,Rock,1.0,0.550
6055,Scissors,Scissors,Rock,1.0,0.550
6056,Scissors,Scissors,Rock,1.0,0.550
6057,Scissors,Scissors,Rock,1.0,0.550
6058,Scissors,Scissors,Rock,1.0,0.550
6059,Scissors,Scissors,Rock,1.0,0.550
6060,Scissors,Scissors,Rock,1.0,0.550
6061,Scissors,Scissors,Rock,1.0,0.550
6062,Scissors,Scissors,Rock,1.0,0.550
6063,Rock,Rock,Rock,0.0,0.550
6064,Scissors,Scissors,Paper,-0.5,0.550
6065,Scissors,Scissors,Rock,1.0,0.550
6066,Scissors,Scissors,Rock,1.0,0.550
6067,Rock,Rock,Rock,0.0,0.550
6068,Scissors,Scissors,Paper,-0.5,0.550
6069,Scissors,Scissors,Rock,1.0,0.550
6070,Scissors,Scissors,Rock,1.0,0.550
6071,Scissors,Scissors,Rock,1.0,0.550
6072,Scissors,Scissors,Rock,1.0,0.551
6073,Scissors,Scissors,Rock,1.0,0.551
6074,Scissors,Scissors,Rock,1.0,0.551
6075,Scissors,Scissors,Rock,1.0,0.551
6076,Rock,Rock,Rock,0.0,0.551
6077,Scissors,Scissors,Paper,-0.5,0.551
6078,Scissors,Scissors,Rock,1.0,0.551
6079,Paper,Paper,Rock,-0.5,0.551
6080,Scissors,Scissors,Rock,1.0,0.551
6081,Scissors,Scissors,Rock,1.0,0.551
6082,Scissors,Scissors,Rock,1.0,0.551
6083,Scissors,Scissors,Rock,1.0,0.551
6084,Scissors,Scissors,Rock,1.0,0.551
6085,Scissors,Scissors,Rock,1.0,0.551
6086,Scissors,Scissors,Rock,1.0,0.551
6087,Scissors,Scissors,Rock,1.0,0.551
6088,Scissors,Scissors,Rock,1.0,0.551
6089,Scissors,Scissors,Rock,1.0,0.551
6090,Scissors,Scissors,Rock,1.0,0.551
6091,Scissors,Scissors,Rock,1.0,0.551
6092,Scissors,Scissors,Paper,-0.5,0.551
6093,Scissors,Scissors,Rock,1.0,0.551
6094,Scissors,Scissors,Rock,1.0,0.552
6095,Scissors,Scissors,Rock,1.0,0.552
6096,Scissors,Scissors,Rock,1.0,0.552
6097,Scissors,Scissors,Rock,1.0,0.552
6098,Scissors,Scissors,Rock,1.0,0.552
6099,Scissors,Scissors,Rock,1.0,0.552
6100,Scissors,Scissors,Rock,1.0,0.552
6101,Scissors,Scissors,Rock,1.0,0.552
6102,Scissors,Scissors,Rock,1.0,0.552
6103,Rock,Rock,Rock,0.0,0.552
6104,Scissors,Scissors,Paper,-0.5,0.552
6105,Scissors,Scissors,Rock,1.0,0.552
6106,Paper,Paper,Rock,-0.5,0.552
6107,Scissors,Scissors,Rock,1.0,0.552
6108,Scissors,Scissors,Rock,1.0,0.552
6109,Scissors,Scissors,Paper,-0.5,0.552
6110,Scissors,Scissors,Paper,-0.5,0.552
6111,Scissors,Scissors,Rock,1.0,0.552
6112,Scissors,Scissors,Rock,1.0,0.552
6113,Scissors,Scissors,Rock,1.0,0.552
6114,Scissors,Scissors,Rock,1.0,0.552
6115,Scissors,Scissors,Rock,1.0,0.552
6116,Scissors,Scissors,Rock,1.0,0.552
6117,Scissors,Scissors,Rock,1.0,0.552
6118,Scissors,Scissors,Rock,1.0,0.552
6119,Scissors,Scissors,Rock,1.0,0.553
6120,Scissors,Scissors,Rock,1.0,0.553
6121,Scissors,Scissors,Rock,1.0,0.553
6122,Scissors,Scissors,Rock,1.0,0.553
6123,Scissors,Scissors,Rock,1.0,0.553
6124,Scissors,Scissors,Rock,1.0,0.553
6125,Scissors,Scissors,Rock,1.0,0.553
6126,Scissors,Scissors,Rock,1.0,0.553
6127,Scissors,Scissors,Rock,1.0,0.553
6128,Scissors,Scissors,Rock,1.0,0.553
6129,Scissors,Scissors,Rock,1.0,0.553
6130,Scissors,Scissors,Rock,1.0,0.553
6131,Scissors,Scissors,Rock,1.0,0.553
6132,Scissors,Scissors,Rock,1.0,0.553
6133,Scissors,Scissors,Rock,1.0,0.554
6134,Scissors,Scissors,Paper,-0.5,0.553
6135,Scissors,Scissors,Rock,1.0,0.554
6136,Paper,Paper,Rock,-0.5,0.553
6137,Scissors,Scissors,Rock,1.0,0.554
6138,Scissors,Scissors,Rock,1.0,0.554
6139,Scissors,Scissors,Rock,1.0,0.554
6140,Scissors,Scissors,Rock,1.0,0.554
6141,Scissors,Scissors,Rock,1.0,0.554
6142,Scissors,Scissors,Rock,1.0,0.554
6143,Scissors,Scissors,Paper,-0.5,0.554
6144,Scissors,Scissors,Rock,1.0,0.554
6145,Scissors,Scissors,Rock,1.0,0.554
6146,Scissors,Scissors,Rock,1.0,0.554
6147,Scissors,Scissors,Rock,1.0,0.554
6148,Scissors,Scissors,Rock,1.0,0.554
6149,Scissors,Scissors,Rock,1.0,0.554
6150,Scissors,Scissors,Paper,-0.5,0.554
6151,Scissors,Scissors,Rock,1.0,0.554
6152,Scissors,Scissors,Rock,1.0,0.554
6153,Scissors,Scissors,Rock,1.0,0.554
6154,Scissors,Scissors,Rock,1.0,0.554
6155,Scissors,Scissors,Rock,1.0,0.555
6156,Scissors,Scissors,Rock,1.0,0.555
6157,Scissors,Scissors,Rock,1.0,0.555
6158,Scissors,Scissors,Rock,1.0,0.555
6159,Scissors,Scissors,Rock,1.0,0.555
6160,Scissors,Scissors,Rock,1.0,0.555
6161,Scissors,Scissors,Rock,1.0,0.555
6162,Scissors,Scissors,Rock,1.0,0.555
6163,Scissors,Scissors,Rock,1.0,0.555
6164,Scissors,Scissors,Rock,1.0,0.555
6165,Scissors,Scissors,Rock,1.0,0.555
6166,Scissors,Scissors,Rock,1.0,0.555
6167,Scissors,Scissors,Rock,1.0,0.555
6168,Scissors,Scissors,Rock,1.0,0.555
6169,Scissors,Scissors,Rock,1.0,0.556
6170,Scissors,Scissors,Paper,-0.5,0.555
6171,Scissors,Scissors,Rock,1.0,0.556
6172,Scissors,Scissors,Rock,1.0,0.556
6173,Scissors,Scissors,Rock,1.0,0.556
